2707,"[7, 15, 16, 3, 13, 11, 8, 2, 10, 4, 17, 5, 6, 19, 0, 12, 18, 9, 1, 14]"
2707,"[18, 10, 5, 9, 14, 6, 13, 17, 19, 7, 15, 11, 2, 8, 12, 16, 4, 1, 3, 0]"
2709,"[8, 18, 5, 11, 6, 17, 14, 10, 16, 4, 9, 19, 12, 15, 13, 7, 3, 2, 0, 1]"
2711,"[9, 13, 19, 2, 11, 6, 5, 18, 4, 15, 12, 1, 8, 16, 14, 7, 17, 10, 3, 0]"
2715,"[14, 5, 18, 8, 6, 15, 9, 12, 4, 7, 17, 19, 0, 1, 10, 2, 11, 3, 16, 13]"
2721,"[10, 6, 7, 17, 3, 11, 13, 8, 0, 19, 9, 1, 16, 4, 5, 14, 12, 2, 15, 18]"
2723,"[4, 16, 5, 9, 8, 1, 7, 10, 3, 11, 12, 18, 15, 17, 6, 0, 14, 13, 19, 2]"
2726,"[5, 2, 19, 12, 15, 10, 17, 9, 3, 13, 7, 11, 18, 6, 16, 14, 1, 4, 0, 8]"
2728,"[7, 8, 17, 13, 1, 2, 9, 11, 4, 18, 15, 10, 5, 19, 3, 6, 12, 16, 0, 14]"
2729,"[10, 2, 1, 11, 6, 9, 15, 19, 18, 16, 0, 17, 4, 7, 14, 5, 12, 3, 13, 8]"
2733,"[8, 3, 0, 2, 11, 13, 5, 18, 10, 17, 15, 4, 1, 7, 14, 6, 12, 9, 16, 19]"
2733,"[1, 2, 0, 16, 15, 5, 7, 9, 3, 4, 10, 8, 18, 14, 6, 11, 17, 12, 19, 13]"
2736,"[6, 10, 1, 7, 3, 13, 9, 18, 11, 12, 0, 16, 4, 5, 8, 19, 17, 2, 14, 15]"
2737,"[10, 16, 9, 4, 11, 7, 14, 19, 17, 12, 15, 5, 6, 18, 3, 0, 13, 8, 2, 1]"
2738,"[5, 10, 1, 7, 18, 17, 14, 19, 12, 6, 8, 15, 2, 3, 9, 16, 4, 11, 0, 13]"
2739,"[15, 4, 3, 19, 1, 12, 10, 18, 16, 6, 13, 9, 2, 5, 8, 0, 11, 17, 7, 14]"
2741,"[14, 11, 4, 12, 6, 17, 0, 2, 8, 13, 10, 7, 19, 3, 15, 1, 16, 5, 9, 18]"
2742,"[4, 17, 19, 14, 9, 5, 18, 2, 1, 11, 3, 13, 15, 10, 7, 16, 8, 6, 12, 0]"
2744,"[12, 17, 8, 13, 6, 4, 3, 2, 16, 7, 5, 14, 9, 18, 15, 19, 10, 1, 0, 11]"
2744,"[12, 14, 6, 8, 10, 1, 17, 0, 2, 13, 15, 4, 11, 19, 18, 16, 3, 9, 7, 5]"
2746,"[8, 13, 17, 5, 14, 0, 2, 3, 6, 11, 16, 18, 4, 10, 15, 12, 1, 19, 7, 9]"
2748,"[15, 6, 18, 19, 16, 4, 5, 13, 3, 2, 14, 9, 1, 7, 17, 8, 12, 10, 11, 0]"
2752,"[12, 11, 18, 8, 13, 4, 6, 16, 0, 5, 17, 9, 1, 3, 19, 15, 7, 10, 14, 2]"
2752,"[17, 10, 2, 8, 4, 3, 5, 1, 19, 9, 12, 11, 0, 7, 15, 6, 16, 14, 18, 13]"
2754,"[0, 10, 16, 17, 12, 4, 3, 6, 19, 1, 14, 7, 15, 2, 18, 13, 8, 5, 9, 11]"
2754,"[0, 19, 5, 17, 3, 4, 12, 1, 14, 9, 18, 7, 8, 2, 15, 16, 10, 11, 6, 13]"
2756,"[0, 8, 7, 3, 13, 18, 6, 5, 2, 14, 15, 11, 16, 19, 10, 1, 12, 9, 17, 4]"
2758,"[14, 11, 6, 7, 13, 9, 19, 2, 5, 16, 18, 3, 12, 1, 15, 8, 17, 0, 10, 4]"
2759,"[19, 11, 5, 9, 15, 1, 2, 8, 6, 3, 12, 18, 14, 10, 4, 16, 17, 0, 7, 13]"
2759,"[7, 13, 9, 12, 5, 6, 8, 0, 10, 11, 4, 17, 19, 15, 16, 18, 1, 14, 2, 3]"
2760,"[3, 14, 12, 13, 4, 2, 17, 10, 7, 9, 8, 0, 5, 6, 1, 15, 16, 19, 18, 11]"
2760,"[7, 12, 17, 10, 14, 1, 6, 5, 8, 2, 4, 3, 19, 9, 13, 18, 0, 11, 15, 16]"
2761,"[9, 13, 3, 17, 18, 2, 1, 15, 7, 10, 6, 16, 4, 14, 0, 11, 5, 12, 8, 19]"
2767,"[19, 18, 9, 5, 6, 16, 1, 12, 3, 10, 11, 2, 8, 7, 13, 4, 15, 14, 17, 0]"
2768,"[11, 15, 5, 18, 12, 3, 19, 13, 6, 2, 16, 17, 8, 1, 0, 14, 7, 10, 4, 9]"
2768,"[0, 11, 4, 7, 14, 2, 10, 19, 18, 17, 9, 3, 5, 1, 16, 15, 8, 6, 12, 13]"
2771,"[10, 12, 5, 15, 6, 4, 19, 16, 9, 17, 3, 8, 18, 2, 1, 13, 11, 0, 7, 14]"
2772,"[12, 0, 13, 14, 9, 16, 15, 19, 10, 1, 4, 17, 2, 3, 8, 6, 7, 5, 18, 11]"
2774,"[16, 14, 8, 4, 19, 2, 0, 9, 7, 15, 5, 1, 18, 17, 13, 3, 10, 11, 12, 6]"
2776,"[10, 18, 17, 2, 4, 9, 15, 12, 7, 13, 1, 19, 16, 6, 11, 0, 5, 14, 8, 3]"
2782,"[14, 16, 1, 5, 3, 8, 9, 15, 17, 6, 2, 0, 10, 7, 19, 18, 12, 11, 13, 4]"
2788,"[8, 17, 16, 5, 4, 9, 14, 15, 12, 0, 11, 6, 13, 2, 1, 19, 7, 18, 10, 3]"
2796,"[5, 18, 8, 4, 9, 12, 0, 7, 13, 6, 19, 14, 15, 17, 11, 1, 16, 2, 3, 10]"
2799,"[1, 2, 18, 10, 11, 13, 12, 9, 17, 14, 16, 7, 3, 8, 4, 5, 0, 19, 6, 15]"
2802,"[16, 0, 7, 19, 2, 12, 3, 18, 11, 10, 6, 13, 1, 17, 15, 4, 8, 14, 5, 9]"
2804,"[13, 17, 2, 1, 6, 18, 8, 9, 15, 19, 16, 7, 5, 4, 3, 14, 10, 0, 11, 12]"
2815,"[0, 16, 15, 14, 4, 17, 5, 10, 19, 11, 7, 9, 2, 1, 13, 3, 6, 12, 18, 8]"
2816,"[1, 15, 0, 17, 3, 6, 8, 10, 18, 9, 14, 2, 19, 12, 7, 5, 16, 11, 4, 13]"
2817,"[1, 18, 9, 12, 10, 5, 11, 8, 13, 2, 19, 6, 15, 7, 17, 4, 14, 3, 16, 0]"
2817,"[1, 3, 11, 5, 13, 15, 7, 0, 12, 10, 19, 17, 16, 14, 8, 18, 6, 2, 9, 4]"
2822,"[16, 3, 1, 6, 9, 10, 8, 19, 2, 7, 18, 0, 11, 13, 4, 5, 17, 12, 14, 15]"
2825,"[15, 16, 2, 13, 9, 4, 8, 6, 18, 11, 3, 14, 12, 0, 7, 10, 19, 1, 17, 5]"
2828,"[13, 1, 9, 17, 5, 12, 6, 11, 2, 0, 16, 10, 18, 7, 3, 4, 14, 19, 15, 8]"
2831,"[18, 17, 12, 5, 9, 7, 13, 1, 10, 0, 19, 4, 3, 15, 6, 14, 16, 8, 11, 2]"
2842,"[15, 1, 17, 8, 9, 10, 5, 3, 14, 0, 19, 16, 6, 18, 7, 11, 2, 13, 4, 12]"
2842,"[0, 18, 8, 13, 9, 1, 17, 16, 12, 4, 6, 15, 14, 3, 19, 5, 11, 10, 2, 7]"
2849,"[8, 17, 0, 10, 4, 16, 7, 5, 19, 11, 15, 14, 9, 6, 3, 1, 12, 2, 13, 18]"
2854,"[17, 12, 15, 10, 18, 9, 6, 13, 16, 14, 1, 7, 11, 3, 5, 19, 4, 0, 2, 8]"
2863,"[8, 11, 1, 14, 13, 15, 2, 17, 10, 5, 12, 7, 3, 19, 18, 4, 9, 6, 16, 0]"
2867,"[15, 19, 8, 10, 17, 7, 1, 9, 11, 0, 12, 5, 13, 6, 2, 14, 4, 16, 3, 18]"
2868,"[0, 11, 7, 17, 4, 14, 19, 16, 13, 9, 5, 10, 2, 15, 8, 12, 1, 6, 18, 3]"
2877,"[12, 16, 4, 18, 13, 11, 6, 1, 3, 17, 8, 14, 0, 19, 10, 5, 15, 2, 7, 9]"
2877,"[5, 17, 1, 7, 18, 8, 14, 15, 19, 12, 3, 13, 6, 16, 11, 9, 2, 4, 0, 10]"
2878,"[17, 6, 12, 14, 2, 4, 0, 10, 8, 5, 1, 3, 11, 16, 13, 19, 18, 9, 7, 15]"
2891,"[13, 2, 19, 0, 11, 9, 5, 16, 15, 7, 6, 8, 12, 17, 1, 10, 4, 14, 3, 18]"
2893,"[17, 10, 6, 5, 4, 19, 0, 14, 2, 15, 8, 13, 16, 18, 3, 9, 7, 11, 1, 12]"
2931,"[10, 16, 5, 14, 3, 15, 18, 7, 2, 8, 0, 11, 17, 12, 13, 9, 4, 19, 6, 1]"
2952,"[1, 16, 3, 15, 4, 9, 19, 17, 2, 13, 11, 12, 8, 14, 0, 7, 6, 10, 18, 5]"
2963,"[1, 15, 18, 14, 10, 0, 19, 17, 16, 11, 3, 12, 4, 8, 13, 9, 6, 7, 5, 2]"
2970,"[3, 13, 8, 15, 11, 2, 9, 12, 17, 14, 16, 19, 1, 7, 5, 18, 6, 0, 4, 10]"
2577,"[16, 6, 7, 2, 10, 17, 3, 4, 18, 19, 5, 15, 11, 9, 13, 0, 12, 8, 14, 1]"
2582,"[8, 9, 11, 4, 13, 3, 2, 10, 19, 15, 7, 18, 5, 1, 14, 17, 6, 0, 12, 16]"
2596,"[4, 13, 2, 11, 1, 17, 5, 14, 9, 7, 19, 18, 12, 10, 3, 6, 0, 16, 15, 8]"
2610,"[18, 7, 2, 16, 10, 3, 19, 15, 0, 8, 9, 1, 11, 14, 5, 4, 17, 6, 12, 13]"
2620,"[11, 2, 16, 3, 0, 4, 12, 9, 6, 1, 10, 5, 14, 17, 18, 7, 19, 8, 15, 13]"
2626,"[13, 18, 12, 4, 8, 6, 19, 11, 7, 17, 1, 9, 10, 14, 15, 3, 16, 5, 2, 0]"
2628,"[7, 4, 2, 6, 9, 0, 18, 11, 3, 5, 12, 1, 16, 17, 14, 19, 15, 8, 10, 13]"
2635,"[14, 0, 13, 3, 10, 15, 16, 18, 6, 12, 9, 2, 11, 19, 7, 5, 1, 17, 4, 8]"
2638,"[13, 11, 2, 19, 17, 1, 12, 8, 10, 0, 6, 15, 4, 18, 5, 3, 9, 14, 7, 16]"
2639,"[12, 3, 1, 18, 19, 2, 10, 5, 14, 13, 7, 16, 15, 9, 4, 17, 11, 0, 8, 6]"
2640,"[7, 9, 12, 19, 5, 6, 4, 2, 3, 11, 18, 1, 14, 15, 8, 0, 10, 17, 13, 16]"
2641,"[8, 16, 11, 13, 5, 4, 19, 15, 6, 2, 14, 17, 10, 9, 12, 0, 18, 7, 3, 1]"
2643,"[6, 10, 7, 9, 11, 8, 17, 15, 4, 2, 18, 1, 5, 19, 3, 13, 0, 14, 12, 16]"
2652,"[5, 2, 3, 9, 4, 12, 6, 19, 18, 8, 14, 11, 13, 0, 1, 16, 7, 15, 10, 17]"
2656,"[2, 14, 10, 4, 7, 11, 16, 17, 5, 6, 8, 3, 12, 15, 18, 13, 9, 1, 0, 19]"
2656,"[3, 16, 8, 19, 12, 4, 5, 0, 17, 11, 15, 6, 13, 2, 10, 14, 7, 1, 18, 9]"
2657,"[9, 3, 13, 8, 14, 12, 15, 1, 18, 7, 19, 5, 17, 10, 0, 11, 2, 6, 4, 16]"
2658,"[18, 2, 14, 15, 4, 5, 0, 10, 19, 7, 12, 13, 3, 6, 9, 16, 11, 17, 1, 8]"
2659,"[6, 19, 1, 12, 3, 5, 15, 7, 9, 17, 4, 11, 14, 10, 18, 2, 13, 8, 0, 16]"
2665,"[13, 10, 18, 9, 19, 11, 0, 15, 2, 7, 1, 16, 14, 5, 3, 17, 4, 6, 8, 12]"
2668,"[8, 4, 3, 11, 16, 2, 14, 10, 12, 0, 1, 9, 15, 18, 6, 5, 13, 19, 17, 7]"
2671,"[12, 5, 11, 18, 3, 16, 13, 10, 2, 1, 0, 15, 8, 9, 14, 6, 4, 7, 19, 17]"
2675,"[5, 18, 12, 8, 1, 17, 13, 4, 10, 2, 9, 15, 7, 0, 11, 3, 6, 14, 19, 16]"
2675,"[2, 19, 1, 5, 12, 16, 17, 11, 18, 7, 15, 6, 13, 3, 0, 10, 8, 9, 14, 4]"
2681,"[4, 2, 12, 9, 11, 7, 3, 19, 18, 0, 1, 6, 14, 17, 15, 16, 10, 8, 5, 13]"
2682,"[5, 6, 10, 3, 17, 15, 16, 13, 18, 11, 8, 9, 12, 2, 14, 0, 1, 4, 7, 19]"
2684,"[10, 14, 19, 15, 6, 5, 12, 9, 18, 2, 16, 3, 1, 8, 11, 0, 17, 7, 4, 13]"
2685,"[13, 18, 15, 6, 2, 19, 12, 9, 10, 16, 1, 0, 11, 17, 3, 5, 14, 7, 4, 8]"
2686,"[4, 11, 6, 7, 17, 16, 1, 13, 3, 10, 19, 9, 18, 14, 15, 8, 12, 5, 0, 2]"
2687,"[10, 16, 11, 0, 5, 3, 12, 2, 14, 19, 13, 6, 9, 17, 7, 1, 8, 18, 4, 15]"
2690,"[12, 11, 19, 3, 2, 4, 17, 0, 1, 6, 14, 7, 15, 8, 13, 5, 16, 18, 10, 9]"
2697,"[7, 8, 16, 14, 17, 4, 18, 11, 5, 3, 6, 15, 1, 12, 19, 0, 10, 13, 2, 9]"
2704,"[5, 18, 7, 0, 12, 2, 13, 15, 19, 9, 14, 3, 1, 4, 8, 6, 17, 11, 10, 16]"
2706,"[15, 13, 9, 8, 6, 5, 3, 1, 0, 16, 11, 17, 2, 7, 10, 19, 18, 12, 14, 4]"
2708,"[13, 6, 2, 0, 14, 19, 4, 12, 17, 3, 15, 1, 10, 9, 8, 5, 11, 7, 16, 18]"
2709,"[11, 4, 10, 14, 6, 9, 7, 17, 0, 8, 16, 15, 2, 12, 3, 13, 5, 19, 1, 18]"
2711,"[7, 12, 5, 18, 17, 10, 14, 4, 9, 6, 0, 15, 8, 1, 16, 3, 2, 11, 13, 19]"
2711,"[9, 18, 19, 8, 12, 17, 0, 2, 14, 4, 6, 13, 16, 15, 7, 10, 5, 3, 11, 1]"
2715,"[15, 1, 7, 10, 9, 2, 18, 14, 5, 12, 3, 4, 16, 19, 11, 17, 0, 13, 8, 6]"
2717,"[2, 10, 11, 6, 19, 0, 14, 1, 7, 3, 13, 8, 12, 15, 16, 9, 4, 18, 5, 17]"
2720,"[3, 13, 12, 18, 9, 6, 5, 11, 8, 17, 10, 0, 7, 4, 1, 2, 14, 15, 16, 19]"
2720,"[13, 8, 15, 18, 12, 19, 9, 3, 5, 11, 16, 1, 14, 4, 6, 10, 2, 0, 7, 17]"
2722,"[10, 3, 15, 9, 18, 5, 1, 19, 11, 0, 4, 13, 7, 8, 17, 2, 12, 14, 6, 16]"
2722,"[19, 1, 12, 9, 3, 14, 8, 11, 0, 13, 10, 18, 5, 17, 15, 7, 2, 16, 6, 4]"
2725,"[6, 17, 18, 8, 3, 15, 2, 14, 10, 11, 13, 9, 12, 16, 0, 5, 7, 1, 4, 19]"
2726,"[16, 0, 18, 17, 11, 6, 19, 13, 5, 7, 15, 10, 2, 14, 12, 1, 4, 9, 3, 8]"
2728,"[9, 14, 4, 11, 3, 10, 8, 12, 7, 6, 0, 19, 13, 17, 18, 2, 1, 16, 15, 5]"
2738,"[11, 6, 18, 0, 16, 7, 14, 2, 5, 4, 3, 8, 9, 10, 13, 17, 19, 12, 1, 15]"
2739,"[6, 0, 19, 7, 16, 4, 12, 18, 9, 1, 10, 15, 17, 3, 14, 2, 11, 13, 5, 8]"
2739,"[8, 4, 19, 15, 3, 14, 5, 13, 12, 1, 7, 17, 18, 9, 10, 2, 11, 6, 16, 0]"
2740,"[1, 2, 8, 13, 14, 9, 0, 5, 16, 12, 18, 10, 19, 15, 6, 11, 17, 3, 4, 7]"
2746,"[8, 7, 13, 4, 6, 19, 9, 16, 18, 11, 0, 15, 12, 3, 17, 2, 10, 1, 5, 14]"
2750,"[18, 5, 10, 12, 16, 8, 15, 0, 2, 4, 14, 7, 11, 19, 3, 9, 17, 1, 6, 13]"
2752,"[9, 18, 4, 11, 5, 17, 6, 2, 12, 14, 8, 10, 1, 7, 19, 16, 0, 15, 13, 3]"
2756,"[9, 16, 10, 12, 3, 18, 17, 19, 0, 15, 8, 11, 2, 1, 13, 6, 4, 14, 5, 7]"
2759,"[1, 5, 4, 13, 12, 7, 3, 15, 0, 17, 16, 11, 9, 18, 19, 6, 10, 2, 8, 14]"
2760,"[14, 8, 4, 19, 7, 10, 11, 17, 15, 12, 9, 16, 6, 18, 1, 2, 13, 3, 0, 5]"
2760,"[16, 14, 13, 19, 5, 6, 11, 4, 10, 18, 0, 7, 12, 3, 1, 9, 8, 17, 15, 2]"
2764,"[7, 9, 0, 17, 16, 14, 2, 4, 19, 1, 11, 3, 10, 15, 8, 13, 6, 12, 5, 18]"
2769,"[16, 0, 10, 7, 11, 4, 18, 13, 1, 14, 2, 6, 12, 9, 3, 19, 5, 17, 15, 8]"
2775,"[10, 19, 9, 0, 14, 15, 13, 3, 6, 16, 7, 2, 8, 12, 11, 4, 17, 18, 1, 5]"
2778,"[19, 3, 1, 5, 15, 4, 6, 12, 11, 9, 0, 17, 13, 8, 7, 18, 2, 14, 10, 16]"
2779,"[9, 19, 1, 0, 4, 15, 2, 17, 6, 3, 18, 12, 13, 7, 10, 16, 8, 5, 14, 11]"
2782,"[1, 9, 5, 16, 4, 14, 13, 12, 10, 17, 8, 19, 7, 18, 11, 15, 3, 6, 0, 2]"
2782,"[11, 2, 12, 6, 5, 4, 7, 19, 15, 8, 9, 17, 0, 13, 1, 3, 16, 10, 18, 14]"
2784,"[1, 9, 16, 17, 4, 8, 15, 11, 6, 7, 18, 13, 3, 19, 0, 5, 10, 2, 12, 14]"
2786,"[1, 11, 10, 13, 8, 17, 6, 4, 12, 14, 15, 16, 19, 5, 0, 9, 3, 2, 7, 18]"
2787,"[5, 3, 12, 19, 1, 15, 10, 0, 8, 13, 14, 9, 6, 4, 7, 16, 18, 2, 17, 11]"
2789,"[5, 8, 7, 11, 9, 12, 6, 4, 15, 19, 18, 16, 0, 14, 1, 17, 2, 3, 10, 13]"
2800,"[5, 3, 2, 13, 9, 17, 10, 14, 11, 4, 8, 16, 12, 1, 6, 18, 0, 7, 19, 15]"
2800,"[10, 0, 6, 15, 11, 4, 3, 17, 12, 9, 7, 2, 13, 8, 19, 16, 14, 1, 5, 18]"
2801,"[15, 11, 14, 13, 12, 19, 8, 3, 16, 4, 0, 9, 18, 17, 7, 6, 2, 1, 5, 10]"
2803,"[10, 6, 11, 15, 1, 19, 12, 5, 9, 14, 7, 2, 18, 0, 13, 8, 17, 4, 16, 3]"
2803,"[0, 6, 7, 9, 5, 13, 19, 10, 1, 18, 12, 14, 17, 8, 3, 15, 4, 11, 2, 16]"
2806,"[4, 19, 15, 10, 6, 16, 7, 5, 14, 8, 11, 13, 2, 12, 9, 1, 0, 18, 17, 3]"
2808,"[10, 19, 6, 13, 11, 17, 3, 8, 9, 15, 0, 16, 1, 14, 7, 5, 12, 4, 18, 2]"
2808,"[11, 14, 16, 5, 7, 1, 17, 19, 3, 12, 15, 8, 9, 0, 18, 6, 4, 13, 2, 10]"
2809,"[11, 13, 17, 15, 0, 6, 10, 5, 4, 2, 12, 7, 19, 1, 16, 3, 18, 14, 8, 9]"
2818,"[12, 11, 19, 14, 13, 0, 10, 1, 7, 4, 16, 2, 15, 6, 8, 17, 3, 9, 18, 5]"
2826,"[14, 19, 15, 8, 18, 10, 3, 7, 6, 17, 9, 11, 4, 5, 16, 2, 12, 1, 13, 0]"
2826,"[0, 7, 6, 5, 11, 16, 1, 3, 13, 19, 12, 14, 8, 15, 18, 2, 10, 17, 4, 9]"
2830,"[17, 1, 14, 7, 15, 9, 18, 4, 3, 11, 6, 13, 8, 0, 2, 19, 12, 16, 10, 5]"
2834,"[1, 14, 11, 19, 8, 9, 3, 5, 18, 10, 0, 17, 12, 6, 13, 7, 15, 4, 16, 2]"
2839,"[0, 2, 14, 15, 1, 12, 19, 7, 9, 11, 18, 6, 8, 3, 10, 5, 13, 16, 17, 4]"
2839,"[9, 0, 19, 2, 1, 18, 10, 8, 14, 15, 13, 17, 11, 4, 7, 6, 16, 5, 3, 12]"
2839,"[5, 0, 11, 4, 16, 1, 12, 10, 19, 14, 8, 15, 17, 6, 13, 7, 18, 2, 3, 9]"
2841,"[0, 11, 17, 5, 19, 6, 8, 1, 14, 15, 9, 18, 7, 3, 13, 16, 12, 2, 4, 10]"
2844,"[3, 7, 18, 9, 15, 0, 17, 14, 2, 16, 10, 12, 6, 4, 13, 19, 8, 11, 1, 5]"
2846,"[7, 4, 1, 5, 18, 3, 8, 14, 15, 13, 19, 17, 6, 9, 16, 12, 11, 0, 2, 10]"
2849,"[0, 18, 19, 10, 7, 1, 13, 6, 11, 3, 15, 16, 5, 9, 17, 8, 2, 4, 14, 12]"
2851,"[5, 9, 0, 11, 19, 8, 17, 3, 13, 4, 16, 15, 12, 1, 18, 6, 2, 10, 14, 7]"
2863,"[17, 15, 10, 3, 12, 8, 9, 4, 5, 16, 0, 11, 7, 18, 1, 14, 2, 6, 13, 19]"
2864,"[19, 15, 6, 9, 0, 18, 8, 2, 12, 17, 5, 16, 1, 4, 13, 3, 7, 11, 14, 10]"
2870,"[17, 12, 7, 8, 9, 3, 19, 13, 10, 2, 18, 0, 11, 6, 15, 4, 5, 14, 16, 1]"
2870,"[16, 18, 9, 14, 7, 2, 1, 15, 4, 8, 10, 6, 12, 11, 13, 5, 17, 0, 3, 19]"
2883,"[15, 2, 4, 6, 8, 0, 19, 12, 11, 1, 17, 10, 16, 9, 14, 7, 18, 13, 3, 5]"
2892,"[19, 15, 6, 11, 10, 9, 1, 18, 12, 3, 2, 14, 8, 0, 7, 17, 13, 16, 4, 5]"
2897,"[1, 8, 17, 12, 0, 2, 16, 9, 18, 10, 19, 14, 15, 7, 6, 13, 4, 11, 5, 3]"
2900,"[9, 17, 2, 8, 14, 0, 12, 16, 18, 1, 3, 5, 4, 11, 6, 13, 19, 15, 10, 7]"
2900,"[3, 5, 2, 11, 17, 14, 7, 13, 16, 15, 9, 6, 12, 8, 18, 4, 10, 0, 1, 19]"
2528,"[10, 13, 9, 7, 2, 6, 19, 18, 14, 12, 11, 5, 15, 0, 3, 17, 4, 1, 16, 8]"
2552,"[2, 5, 7, 9, 19, 17, 18, 4, 13, 6, 14, 3, 15, 12, 10, 8, 1, 11, 0, 16]"
2609,"[6, 14, 4, 13, 5, 0, 16, 2, 3, 11, 15, 18, 9, 8, 10, 17, 12, 7, 1, 19]"
2610,"[13, 19, 11, 0, 18, 3, 1, 6, 9, 8, 7, 16, 5, 4, 17, 15, 2, 12, 10, 14]"
2610,"[15, 10, 4, 18, 16, 8, 5, 2, 19, 3, 0, 14, 1, 7, 6, 13, 11, 12, 17, 9]"
2621,"[2, 0, 9, 10, 5, 13, 1, 3, 11, 19, 15, 17, 4, 8, 16, 6, 14, 18, 7, 12]"
2630,"[6, 12, 2, 3, 11, 14, 4, 8, 7, 10, 1, 13, 5, 17, 0, 18, 19, 15, 16, 9]"
2634,"[5, 13, 18, 4, 11, 8, 0, 12, 2, 9, 14, 19, 10, 7, 17, 3, 15, 1, 6, 16]"
2636,"[13, 9, 3, 8, 14, 1, 6, 4, 5, 7, 12, 10, 15, 0, 11, 16, 17, 18, 2, 19]"
2638,"[16, 8, 4, 2, 14, 6, 3, 18, 5, 9, 11, 12, 15, 13, 17, 10, 19, 0, 1, 7]"
2639,"[7, 5, 2, 16, 13, 17, 14, 19, 4, 12, 1, 18, 15, 11, 0, 10, 6, 9, 8, 3]"
2643,"[11, 4, 5, 9, 3, 8, 16, 18, 6, 10, 14, 7, 2, 15, 13, 17, 0, 12, 1, 19]"
