2098,"[4, 15, 6, 18, 1, 14, 10, 9, 12, 3, 8, 11, 2, 19, 16, 0, 5, 7, 13, 17]"
2103,"[15, 6, 18, 19, 16, 4, 5, 13, 3, 2, 14, 9, 1, 7, 17, 8, 12, 10, 11, 0]"
2105,"[10, 16, 5, 14, 3, 15, 18, 7, 2, 8, 0, 11, 17, 12, 13, 9, 4, 19, 6, 1]"
2119,"[19, 18, 9, 5, 6, 16, 1, 12, 3, 10, 11, 2, 8, 7, 13, 4, 15, 14, 17, 0]"
2135,"[0, 19, 5, 17, 3, 4, 12, 1, 14, 9, 18, 7, 8, 2, 15, 16, 10, 11, 6, 13]"
2136,"[0, 10, 16, 17, 12, 4, 3, 6, 19, 1, 14, 7, 15, 2, 18, 13, 8, 5, 9, 11]"
1774,"[4, 11, 6, 7, 17, 16, 1, 13, 3, 10, 19, 9, 18, 14, 15, 8, 12, 5, 0, 2]"
1812,"[10, 19, 6, 13, 11, 17, 3, 8, 9, 15, 0, 16, 1, 14, 7, 5, 12, 4, 18, 2]"
1847,"[13, 10, 18, 9, 19, 11, 0, 15, 2, 7, 1, 16, 14, 5, 3, 17, 4, 6, 8, 12]"
1852,"[8, 7, 13, 4, 6, 19, 9, 16, 18, 11, 0, 15, 12, 3, 17, 2, 10, 1, 5, 14]"
1860,"[13, 6, 2, 0, 14, 19, 4, 12, 17, 3, 15, 1, 10, 9, 8, 5, 11, 7, 16, 18]"
1872,"[7, 9, 0, 17, 16, 14, 2, 4, 19, 1, 11, 3, 10, 15, 8, 13, 6, 12, 5, 18]"
1879,"[17, 12, 7, 8, 9, 3, 19, 13, 10, 2, 18, 0, 11, 6, 15, 4, 5, 14, 16, 1]"
1882,"[1, 11, 10, 13, 8, 17, 6, 4, 12, 14, 15, 16, 19, 5, 0, 9, 3, 2, 7, 18]"
1895,"[11, 4, 10, 14, 6, 9, 7, 17, 0, 8, 16, 15, 2, 12, 3, 13, 5, 19, 1, 18]"
1902,"[7, 4, 1, 5, 18, 3, 8, 14, 15, 13, 19, 17, 6, 9, 16, 12, 11, 0, 2, 10]"
1909,"[10, 3, 15, 9, 18, 5, 1, 19, 11, 0, 4, 13, 7, 8, 17, 2, 12, 14, 6, 16]"
1912,"[12, 11, 19, 14, 13, 0, 10, 1, 7, 4, 16, 2, 15, 6, 8, 17, 3, 9, 18, 5]"
1913,"[1, 14, 11, 19, 8, 9, 3, 5, 18, 10, 0, 17, 12, 6, 13, 7, 15, 4, 16, 2]"
1920,"[1, 5, 4, 13, 12, 7, 3, 15, 0, 17, 16, 11, 9, 18, 19, 6, 10, 2, 8, 14]"
1922,"[7, 4, 2, 6, 9, 0, 18, 11, 3, 5, 12, 1, 16, 17, 14, 19, 15, 8, 10, 13]"
1924,"[15, 13, 9, 8, 6, 5, 3, 1, 0, 16, 11, 17, 2, 7, 10, 19, 18, 12, 14, 4]"
1925,"[1, 2, 8, 13, 14, 9, 0, 5, 16, 12, 18, 10, 19, 15, 6, 11, 17, 3, 4, 7]"
1926,"[13, 18, 15, 6, 2, 19, 12, 9, 10, 16, 1, 0, 11, 17, 3, 5, 14, 7, 4, 8]"
1926,"[15, 11, 14, 13, 12, 19, 8, 3, 16, 4, 0, 9, 18, 17, 7, 6, 2, 1, 5, 10]"
1930,"[9, 17, 2, 8, 14, 0, 12, 16, 18, 1, 3, 5, 4, 11, 6, 13, 19, 15, 10, 7]"
1932,"[4, 13, 2, 11, 1, 17, 5, 14, 9, 7, 19, 18, 12, 10, 3, 6, 0, 16, 15, 8]"
1934,"[11, 13, 17, 15, 0, 6, 10, 5, 4, 2, 12, 7, 19, 1, 16, 3, 18, 14, 8, 9]"
1935,"[19, 1, 12, 9, 3, 14, 8, 11, 0, 13, 10, 18, 5, 17, 15, 7, 2, 16, 6, 4]"
1940,"[7, 9, 12, 19, 5, 6, 4, 2, 3, 11, 18, 1, 14, 15, 8, 0, 10, 17, 13, 16]"
1941,"[10, 16, 11, 0, 5, 3, 12, 2, 14, 19, 13, 6, 9, 17, 7, 1, 8, 18, 4, 15]"
1942,"[1, 9, 5, 16, 4, 14, 13, 12, 10, 17, 8, 19, 7, 18, 11, 15, 3, 6, 0, 2]"
1944,"[0, 11, 17, 5, 19, 6, 8, 1, 14, 15, 9, 18, 7, 3, 13, 16, 12, 2, 4, 10]"
1944,"[19, 3, 1, 5, 15, 4, 6, 12, 11, 9, 0, 17, 13, 8, 7, 18, 2, 14, 10, 16]"
1947,"[10, 0, 6, 15, 11, 4, 3, 17, 12, 9, 7, 2, 13, 8, 19, 16, 14, 1, 5, 18]"
1950,"[1, 8, 17, 12, 0, 2, 16, 9, 18, 10, 19, 14, 15, 7, 6, 13, 4, 11, 5, 3]"
1953,"[16, 0, 18, 17, 11, 6, 19, 13, 5, 7, 15, 10, 2, 14, 12, 1, 4, 9, 3, 8]"
1953,"[8, 4, 3, 11, 16, 2, 14, 10, 12, 0, 1, 9, 15, 18, 6, 5, 13, 19, 17, 7]"
1953,"[9, 19, 1, 0, 4, 15, 2, 17, 6, 3, 18, 12, 13, 7, 10, 16, 8, 5, 14, 11]"
1957,"[13, 11, 2, 19, 17, 1, 12, 8, 10, 0, 6, 15, 4, 18, 5, 3, 9, 14, 7, 16]"
1958,"[4, 2, 12, 9, 11, 7, 3, 19, 18, 0, 1, 6, 14, 17, 15, 16, 10, 8, 5, 13]"
1958,"[16, 14, 13, 19, 5, 6, 11, 4, 10, 18, 0, 7, 12, 3, 1, 9, 8, 17, 15, 2]"
1959,"[0, 18, 19, 10, 7, 1, 13, 6, 11, 3, 15, 16, 5, 9, 17, 8, 2, 4, 14, 12]"
1964,"[7, 12, 5, 18, 17, 10, 14, 4, 9, 6, 0, 15, 8, 1, 16, 3, 2, 11, 13, 19]"
1967,"[11, 14, 16, 5, 7, 1, 17, 19, 3, 12, 15, 8, 9, 0, 18, 6, 4, 13, 2, 10]"
1969,"[7, 8, 16, 14, 17, 4, 18, 11, 5, 3, 6, 15, 1, 12, 19, 0, 10, 13, 2, 9]"
1972,"[5, 6, 10, 3, 17, 15, 16, 13, 18, 11, 8, 9, 12, 2, 14, 0, 1, 4, 7, 19]"
1976,"[5, 0, 11, 4, 16, 1, 12, 10, 19, 14, 8, 15, 17, 6, 13, 7, 18, 2, 3, 9]"
1980,"[5, 18, 12, 8, 1, 17, 13, 4, 10, 2, 9, 15, 7, 0, 11, 3, 6, 14, 19, 16]"
1981,"[2, 19, 1, 5, 12, 16, 17, 11, 18, 7, 15, 6, 13, 3, 0, 10, 8, 9, 14, 4]"
1981,"[2, 10, 11, 6, 19, 0, 14, 1, 7, 3, 13, 8, 12, 15, 16, 9, 4, 18, 5, 17]"
1982,"[5, 18, 7, 0, 12, 2, 13, 15, 19, 9, 14, 3, 1, 4, 8, 6, 17, 11, 10, 16]"
1983,"[3, 5, 2, 11, 17, 14, 7, 13, 16, 15, 9, 6, 12, 8, 18, 4, 10, 0, 1, 19]"
1985,"[9, 0, 19, 2, 1, 18, 10, 8, 14, 15, 13, 17, 11, 4, 7, 6, 16, 5, 3, 12]"
1985,"[3, 7, 18, 9, 15, 0, 17, 14, 2, 16, 10, 12, 6, 4, 13, 19, 8, 11, 1, 5]"
1988,"[19, 15, 6, 9, 0, 18, 8, 2, 12, 17, 5, 16, 1, 4, 13, 3, 7, 11, 14, 10]"
1988,"[13, 8, 15, 18, 12, 19, 9, 3, 5, 11, 16, 1, 14, 4, 6, 10, 2, 0, 7, 17]"
1989,"[13, 18, 12, 4, 8, 6, 19, 11, 7, 17, 1, 9, 10, 14, 15, 3, 16, 5, 2, 0]"
1989,"[5, 2, 3, 9, 4, 12, 6, 19, 18, 8, 14, 11, 13, 0, 1, 16, 7, 15, 10, 17]"
1991,"[11, 2, 16, 3, 0, 4, 12, 9, 6, 1, 10, 5, 14, 17, 18, 7, 19, 8, 15, 13]"
1992,"[17, 1, 14, 7, 15, 9, 18, 4, 3, 11, 6, 13, 8, 0, 2, 19, 12, 16, 10, 5]"
1992,"[8, 9, 11, 4, 13, 3, 2, 10, 19, 15, 7, 18, 5, 1, 14, 17, 6, 0, 12, 16]"
1993,"[5, 8, 7, 11, 9, 12, 6, 4, 15, 19, 18, 16, 0, 14, 1, 17, 2, 3, 10, 13]"
1995,"[10, 6, 11, 15, 1, 19, 12, 5, 9, 14, 7, 2, 18, 0, 13, 8, 17, 4, 16, 3]"
1998,"[12, 11, 19, 3, 2, 4, 17, 0, 1, 6, 14, 7, 15, 8, 13, 5, 16, 18, 10, 9]"
1998,"[11, 2, 12, 6, 5, 4, 7, 19, 15, 8, 9, 17, 0, 13, 1, 3, 16, 10, 18, 14]"
1999,"[1, 9, 16, 17, 4, 8, 15, 11, 6, 7, 18, 13, 3, 19, 0, 5, 10, 2, 12, 14]"
2000,"[0, 7, 6, 5, 11, 16, 1, 3, 13, 19, 12, 14, 8, 15, 18, 2, 10, 17, 4, 9]"
2000,"[0, 6, 7, 9, 5, 13, 19, 10, 1, 18, 12, 14, 17, 8, 3, 15, 4, 11, 2, 16]"
2001,"[3, 16, 8, 19, 12, 4, 5, 0, 17, 11, 15, 6, 13, 2, 10, 14, 7, 1, 18, 9]"
2003,"[16, 0, 10, 7, 11, 4, 18, 13, 1, 14, 2, 6, 12, 9, 3, 19, 5, 17, 15, 8]"
2003,"[5, 9, 0, 11, 19, 8, 17, 3, 13, 4, 16, 15, 12, 1, 18, 6, 2, 10, 14, 7]"
2004,"[9, 18, 19, 8, 12, 17, 0, 2, 14, 4, 6, 13, 16, 15, 7, 10, 5, 3, 11, 1]"
2007,"[2, 14, 10, 4, 7, 11, 16, 17, 5, 6, 8, 3, 12, 15, 18, 13, 9, 1, 0, 19]"
2009,"[5, 3, 2, 13, 9, 17, 10, 14, 11, 4, 8, 16, 12, 1, 6, 18, 0, 7, 19, 15]"
2013,"[6, 0, 19, 7, 16, 4, 12, 18, 9, 1, 10, 15, 17, 3, 14, 2, 11, 13, 5, 8]"
2014,"[6, 19, 1, 12, 3, 5, 15, 7, 9, 17, 4, 11, 14, 10, 18, 2, 13, 8, 0, 16]"
2015,"[3, 13, 12, 18, 9, 6, 5, 11, 8, 17, 10, 0, 7, 4, 1, 2, 14, 15, 16, 19]"
2020,"[8, 4, 19, 15, 3, 14, 5, 13, 12, 1, 7, 17, 18, 9, 10, 2, 11, 6, 16, 0]"
2025,"[12, 3, 1, 18, 19, 2, 10, 5, 14, 13, 7, 16, 15, 9, 4, 17, 11, 0, 8, 6]"
2033,"[10, 19, 9, 0, 14, 15, 13, 3, 6, 16, 7, 2, 8, 12, 11, 4, 17, 18, 1, 5]"
2035,"[4, 19, 15, 10, 6, 16, 7, 5, 14, 8, 11, 13, 2, 12, 9, 1, 0, 18, 17, 3]"
2036,"[10, 14, 19, 15, 6, 5, 12, 9, 18, 2, 16, 3, 1, 8, 11, 0, 17, 7, 4, 13]"
2038,"[18, 7, 2, 16, 10, 3, 19, 15, 0, 8, 9, 1, 11, 14, 5, 4, 17, 6, 12, 13]"
2041,"[16, 6, 7, 2, 10, 17, 3, 4, 18, 19, 5, 15, 11, 9, 13, 0, 12, 8, 14, 1]"
2041,"[11, 6, 18, 0, 16, 7, 14, 2, 5, 4, 3, 8, 9, 10, 13, 17, 19, 12, 1, 15]"
2042,"[15, 1, 7, 10, 9, 2, 18, 14, 5, 12, 3, 4, 16, 19, 11, 17, 0, 13, 8, 6]"
2044,"[8, 16, 11, 13, 5, 4, 19, 15, 6, 2, 14, 17, 10, 9, 12, 0, 18, 7, 3, 1]"
2045,"[14, 8, 4, 19, 7, 10, 11, 17, 15, 12, 9, 16, 6, 18, 1, 2, 13, 3, 0, 5]"
2051,"[6, 10, 7, 9, 11, 8, 17, 15, 4, 2, 18, 1, 5, 19, 3, 13, 0, 14, 12, 16]"
2052,"[14, 0, 13, 3, 10, 15, 16, 18, 6, 12, 9, 2, 11, 19, 7, 5, 1, 17, 4, 8]"
2052,"[0, 2, 14, 15, 1, 12, 19, 7, 9, 11, 18, 6, 8, 3, 10, 5, 13, 16, 17, 4]"
2056,"[5, 3, 12, 19, 1, 15, 10, 0, 8, 13, 14, 9, 6, 4, 7, 16, 18, 2, 17, 11]"
2058,"[12, 5, 11, 18, 3, 16, 13, 10, 2, 1, 0, 15, 8, 9, 14, 6, 4, 7, 19, 17]"
2060,"[19, 15, 6, 11, 10, 9, 1, 18, 12, 3, 2, 14, 8, 0, 7, 17, 13, 16, 4, 5]"
2062,"[6, 17, 18, 8, 3, 15, 2, 14, 10, 11, 13, 9, 12, 16, 0, 5, 7, 1, 4, 19]"
2066,"[17, 15, 10, 3, 12, 8, 9, 4, 5, 16, 0, 11, 7, 18, 1, 14, 2, 6, 13, 19]"
2074,"[9, 3, 13, 8, 14, 12, 15, 1, 18, 7, 19, 5, 17, 10, 0, 11, 2, 6, 4, 16]"
2092,"[9, 18, 4, 11, 5, 17, 6, 2, 12, 14, 8, 10, 1, 7, 19, 16, 0, 15, 13, 3]"
2094,"[18, 2, 14, 15, 4, 5, 0, 10, 19, 7, 12, 13, 3, 6, 9, 16, 11, 17, 1, 8]"
2111,"[15, 2, 4, 6, 8, 0, 19, 12, 11, 1, 17, 10, 16, 9, 14, 7, 18, 13, 3, 5]"
2112,"[9, 14, 4, 11, 3, 10, 8, 12, 7, 6, 0, 19, 13, 17, 18, 2, 1, 16, 15, 5]"
2124,"[18, 5, 10, 12, 16, 8, 15, 0, 2, 4, 14, 7, 11, 19, 3, 9, 17, 1, 6, 13]"
2138,"[16, 18, 9, 14, 7, 2, 1, 15, 4, 8, 10, 6, 12, 11, 13, 5, 17, 0, 3, 19]"
2140,"[9, 16, 10, 12, 3, 18, 17, 19, 0, 15, 8, 11, 2, 1, 13, 6, 4, 14, 5, 7]"
2166,"[14, 19, 15, 8, 18, 10, 3, 7, 6, 17, 9, 11, 4, 5, 16, 2, 12, 1, 13, 0]"
1809,"[11, 1, 10, 13, 0, 6, 12, 5, 15, 17, 4, 16, 8, 3, 18, 9, 14, 2, 7, 19]"
1825,"[9, 3, 4, 5, 0, 13, 7, 10, 18, 19, 11, 14, 16, 8, 1, 6, 15, 2, 17, 12]"
1834,"[1, 13, 5, 14, 6, 17, 7, 19, 0, 10, 9, 15, 4, 2, 3, 16, 8, 11, 12, 18]"
1842,"[3, 12, 13, 5, 9, 10, 1, 4, 0, 6, 19, 15, 11, 8, 14, 17, 18, 2, 16, 7]"
1853,"[2, 9, 7, 17, 3, 0, 13, 11, 4, 5, 8, 19, 6, 1, 12, 15, 14, 18, 10, 16]"
1864,"[13, 2, 6, 7, 14, 16, 15, 9, 10, 4, 0, 5, 8, 17, 12, 11, 3, 1, 18, 19]"
1884,"[9, 13, 18, 11, 3, 1, 0, 10, 5, 16, 17, 6, 15, 19, 14, 12, 2, 7, 8, 4]"
1885,"[13, 9, 3, 8, 14, 1, 6, 4, 5, 7, 12, 10, 15, 0, 11, 16, 17, 18, 2, 19]"
1889,"[17, 2, 7, 0, 13, 15, 5, 18, 8, 3, 9, 6, 14, 11, 4, 10, 16, 1, 19, 12]"
1893,"[3, 0, 2, 19, 4, 17, 11, 13, 7, 10, 15, 5, 16, 6, 1, 18, 12, 8, 9, 14]"
1898,"[3, 10, 7, 19, 5, 14, 11, 4, 17, 0, 8, 18, 16, 1, 13, 2, 9, 6, 12, 15]"
1898,"[10, 9, 16, 0, 13, 17, 7, 12, 11, 1, 14, 18, 19, 2, 8, 6, 3, 5, 4, 15]"
